-118.21972195670885	33.78057978951544
-118.22551112606783	33.78148564374294
-118.22496467373469	33.77079755595342
-118.22165903443994	33.77283589286881
-118.21858403243975	33.77333777060795
-118.21706340659378	33.780124460091436
-118.22644762913926	33.778131771586395
-118.22372689473674	33.77982880702444
-118.22018073580048	33.77888856424114
-118.21702675718528	33.776732148905936
-118.22553805096051	33.773787054974235
-118.22161920861791	33.77636726251387
-118.21994968233065	33.774752960617604
-118.2253200702729	33.77043890726488
-118.22162737167018	33.77153290664829
-118.21783992516673	33.77261538172175
-118.22469493093857	33.7681239901053
-118.22101741723407	33.767222865417146
-118.2183078770116	33.769776860512565
-118.22518028972121	33.765059216246044
-118.22181374527459	33.766288963216816
-118.21820121716871	33.766712205500546
-118.2275584349508	33.781231931734524
-118.2244885683807	33.78229790349781
-118.22151709924317	33.78212512671493
-118.21993264431242	33.7831279733906
-118.21744975004498	33.78216268270616
-118.21606046119464	33.779164631424806
-118.22131967857693	33.77394144793725
-118.22588967940625	33.77915426483737
-118.22595174370622	33.7789710299321
-118.21859195802043	33.776772016173226
-118.2232526515443	33.77643433864292
-118.22100812377957	33.77597015823123
-118.21912810820447	33.777267274213905
-118.21917830669413	33.77705899730349
-118.22537535203904	33.77436975605993
-118.22452495793114	33.773673692897624
-118.22269474691204	33.77351288362994
0.0	0.0
-118.22550792167904	33.77854887135344
-118.21780767342106	33.77427373169615
-118.22700352088972	33.772194752146824
-118.22889988757612	33.77135682720039
-118.22201645545083	33.771218239182886
0.0	0.0
-118.2220201706421	33.768189496384764
-118.21944123932475	33.76848877866973
-118.21620858795977	33.76965177706438
-118.22365887652663	33.771033328124595
-118.22735348213438	33.770061279575216
-118.22878255206152	33.76971367758233
-118.24043719749972	33.764711896320996
-118.24524117954334	33.76901357389564
-118.2396336195938	33.7651049183169
0.0	0.0
0.0	0.0
-118.24710792021425	33.75936849236705
-118.24501697482047	33.75694865436233
-118.24323294698446	33.764179443059554
-118.24950122742331	33.77260369472117
-118.25026606495226	33.77485271228951
-118.24869101375425	33.77614032713364
-118.24711631816666	33.75808884393642
-118.23970621912675	33.7588450370052
-118.24519895196785	33.763603502848134
-118.2477485321626	33.76838932399581
-118.24498394997231	33.760410377481705
-118.24542187512259	33.76237644444143
-118.24233376873555	33.76442184859749
-118.24118274265328	33.75872367871297
-118.2424833721445	33.76068118503437
-118.24002137515038	33.760315785407975
-118.24392240583602	33.76402799734119
-118.24882731755369	33.77018320733947
-118.24516451217646	33.76270263294845
0.0	0.0
0.0	0.0
-118.24844466424	33.77595122832498
0.0	0.0
-118.24167061679893	33.7645509644098
-118.24944720801507	33.77275974223102
-118.24926225307274	33.77278640490227
-118.23878363999887	33.76199113955309
-118.23866474104729	33.76192594575134
-118.24242779780724	33.76170611386837
-118.24252417209178	33.76429992790477
-118.2412551428888	33.764749406913886
-118.24608438270519	33.768557999940505
-118.24765287101724	33.76987525534085
0.0	0.0
0.0	0.0
-118.24892660592954	33.771033146628206
-118.24860838483677	33.77471398271268
-118.24683207749668	33.7763031041957
