-118.20333920157378	33.765495442421475
-118.20297041723902	33.76550268287713
-118.20242973058419	33.76550058456803
-118.20279796069347	33.76531766641517
-118.20171826939473	33.76497054657062
-118.20177451790791	33.76500149542816
-118.20276811745909	33.763918002417064
-118.20027218107774	33.764922653099525
-118.20050631969798	33.76504668096765
-118.2409310268484	33.76885118355249
-118.20192946896962	33.76364459934977
-118.19684213302709	33.76500433082236
-118.20032865651946	33.763623330358726
-118.19531318850524	33.76504402793637
-118.19410241806993	33.76479597524553
-118.19416348203706	33.76435318037438
-118.20066419196687	33.762032726587215
-118.20372086355643	33.7653929970209
-118.20299245656702	33.7642980172613
-118.20360277146689	33.764333768563006
-118.23902285802605	33.763845888672925
-118.21497544219388	33.75876511072433
-118.2023381922775	33.761767071217704
-118.19907850664222	33.76469596549417
-118.20032766054851	33.763798211088684
-118.20072873047103	33.76356870211451
-118.1977508215896	33.763581048749344
-118.20193568156984	33.7623428576488
-118.20220939133102	33.76238418360858
-118.19938932548659	33.76220375092815
-118.19804552461105	33.76048349282255
-118.19282472058822	33.75902993058935
-118.19487066481332	33.75666622804123
-118.19804552461105	33.76048349282255
-118.19645336148503	33.760543028506746
-118.233873657223	33.76650185272835
-118.19804552461105	33.76048349282255
-118.21497544219388	33.75876511072433
-118.20071646931773	33.76301007799836
-118.20132914597636	33.762660438212954
-118.2014101174187	33.76268135672619
-118.19804552461105	33.76048349282255
-118.19644684897688	33.76304841525622
-118.19767204887228	33.76269305821218
-118.20922659323753	33.76292415995769
-118.22616921248832	33.75579403301271
-118.20229986529843	33.76215144528311
-118.20191366926026	33.76240785096661
-118.19916972595107	33.76355515835594
-118.19881268581533	33.76358952197155
-118.20066419196687	33.762032726587215
-118.2021775127601	33.76414049666399
-118.20201266049169	33.76303499449239
-118.20260760866303	33.763044133499726
-118.20148018094295	33.76273496427135
-118.20162916077992	33.760641546576956
-118.2011771431962	33.76093508563696
-118.19973362378016	33.76299225595603
-118.20009272006389	33.76248128120756
-118.20084840898383	33.764005351475355
-118.19969439865422	33.76390116377199
-118.20057037384807	33.75727712248131
-118.19939592224867	33.75742685076887
-118.19804552461105	33.76048349282255
-118.21992150609766	33.770916555634294
-118.20026274089923	33.762363635630976
-118.20184980982314	33.761122987728825
-118.20116237436504	33.76180508188752
-118.20204879904416	33.761056154096586
-118.19771678071369	33.76330349129476
-118.19959757296579	33.76168986169785
-118.20021427313237	33.761436576352864
-118.1991556762619	33.762046415846626
-118.19890183165491	33.76113267452218
-118.19592929349147	33.762236537870294
-118.19572582624136	33.7636088422563
-118.19804552461105	33.76048349282255
-118.19789314758333	33.76036749387938
-118.19803841411532	33.76054833731458
-118.20030419802697	33.76113667809596
-118.1988758865054	33.762274323951154
-118.19857109732273	33.762247217790026
-118.20097271585882	33.76043409543911
-118.2011420726665	33.76027437622916
-118.1974473805862	33.76220646626902
-118.19912078506884	33.760778236205546
-118.19907808929905	33.76068835692209
-118.19933086431354	33.760773661251896
