527 9944 -1
528 11841 1
529 26225 -1
530 41415 1
531 19446 -1
532 25996 -1
533 23611 1
534 27573 -1
535 27577 1
536 9295 -1
537 27575 1
538 23595 -1
539 8212 -1
540 9926 1
541 33492 -1
542 15148 1
543 29159 -1
544 33485 1
545 1824 -1
546 22031 -1
547 12633 1
548 1818 -1
549 6376 1
550 41088 -1
551 33090 1
552 39220 -1
553 16244 1
554 23832 -1
555 17654 1
556 41086 -1
557 2391 1
558 28164 -1
559 2392 1
560 35572 -1
561 10883 1
562 39213 -1
563 13820 1
564 39378 -1
565 10876 1
566 18229 -1
567 39733 1
568 39372 -1
569 7509 1
570 12075 -1
571 21559 1
572 12065 -1
573 16231 1
574 29781 -1
575 39539 -1
576 39381 1
577 11748 -1
578 16353 1
579 33693 -1
580 16361 1
581 29604 1
582 37846 1
583 15662 -1
584 11599 1
585 14369 -1
586 37391 -1
587 13166 1
588 13406 -1
589 37340 -1
590 22306 1
591 37339 -1
592 40593 -1
593 25994 -1
594 22767 -1
595 40494 -1
596 16077 1
597 29142 -1
598 3011 1
599 6461 -1
600 21325 1
601 1823 -1
602 18444 1
603 18445 -1
604 35236 1
605 24092 -1
606 18443 1
607 21529 -1
608 41087 1
609 29948 -1
610 16254 1
611 33089 -1
612 12023 1
613 24095 -1
614 10873 1
615 19816 -1
616 21562 1
617 8657 -1
618 21563 1
619 35400 -1
620 10888 1
621 7667 -1
622 16234 1
623 32207 -1
624 16237 1
625 39735 -1
626 12066 -1
627 11732 -1
628 2819 1
629 25299 -1
630 14189 1
631 11758 -1
632 29162 -1
633 19293 -1
634 5330 -1
635 37849 1
636 30189 -1
637 14188 1
638 19303 -1
639 3937 1
640 20624 -1
641 20626 -1
642 14368 1
643 13413 -1
644 14054 1
645 15748 -1
646 37337 -1
647 13303 -1
648 37446 -1
649 4070 1
650 40590 -1
651 30813 1
652 38461 -1
653 12909 1
654 7930 1
655 25997 -1
656 19458 -1
657 11146 -1
658 36596 1
659 18448 -1
660 36595 1
661 11160 -1
662 40991 1
663 21524 -1
664 33020 1
665 40995 -1
666 5691 1
667 40994 -1
668 40992 1
669 34938 -1
670 24280 1
671 39374 -1
672 19529 1
673 39376 -1
674 39377 -1
675 12071 -1
676 15555 1
677 18215 -1
678 41758 -1
679 22434 1
680 39738 -1
681 35469 1
682 21259 -1
683 37188 -1
684 2371 1
685 11710 -1
686 22431 1
687 19036 -1
688 14181 1
689 17357 -1
690 14183 1
691 12032 -1
692 14024 1
693 17355 -1
694 11994 1
695 11995 1
696 15747 -1
697 25084 -1
698 2618 1
699 35788 -1
700 15762 1
701 5047 -1
702 2613 1
703 37402 -1
704 33385 -1
705 38312 -1
706 32846 -1
707 31759 -1
708 30808 -1
709 4857 1
710 41406 1
711 20821 -1
712 33946 1
713 19812 -1
714 33091 1
715 15406 -1
716 21531 -1
717 31137 1
718 26164 -1
719 5697 1
720 27875 -1
721 16250 1
722 8661 -1
723 7570 1
724 26791 -1
725 20736 1
726 9961 -1
727 35085 1
728 19540 -1
729 20737 1
730 17774 -1
731 15556 1
732 17770 -1
733 18383 1
734 17599 -1
735 14313 1
736 11714 -1
737 16233 1
738 29779 -1
739 21261 -1
740 15669 -1
741 17694 -1
742 40188 -1
743 30995 1
744 17693 -1
745 768 1
746 6941 -1
747 769 1
748 16255 -1
749 12572 1
750 18174 -1
751 6676 1
752 20627 -1
753 5208 1
754 10391 -1
755 21014 1
756 29285 -1
757 14056 1
758 41738 -1
759 37401 1
760 18253 -1
761 37424 -1
762 38310 -1
763 2614 1
764 11244 -1
765 18249 -1
766 3476 1
767 13106 -1
768 4552 1
769 38309 -1
770 40244 1
771 35094 -1
772 40594 -1
773 11749 1
774 11757 -1
775 38679 -1
776 4794 -1
777 37137 1
778 20120 -1
779 12945 1
780 26577 -1
781 40993 -1
782 26901 1
783 11157 -1
784 20283 1
785 10855 -1
786 10228 1
787 40792 -1
788 35430 1
789 4837 -1
790 40797 1
791 8656 -1
792 40796 1
793 10857 -1
794 17758 1
795 4332 -1
796 15563 1
797 25246 -1
798 1024 1
799 19539 -1
800 33534 1
801 18117 -1
802 37993 1
803 25257 -1
804 38553 -1
805 35081 1
806 23355 -1
807 6345 1
808 21266 -1
809 2372 1
810 14491 -1
811 19020 1
812 18657 -1
813 7966 1
814 17356 -1
815 7960 1
816 29381 -1
817 16428 1
818 17360 -1
819 7968 1
820 39260 -1
821 37543 -1
822 37540 1
823 41520 -1
824 11600 1
825 22797 -1
826 4879 1
827 11279 -1
828 26462 1
829 4880 -1
830 1339 1
831 23985 1
832 35790 -1
833 5209 1
834 32434 -1
835 28631 -1
836 5214 1
837 28639 -1
838 21019 1
839 34334 -1
840 19976 1
841 38307 -1
842 2387 1
843 34907 -1
844 4795 1
845 38308 -1
846 10515 -1
847 10519 1
848 31755 -1
849 3472 1
850 30810 -1
851 10620 1
852 25233 -1
853 14364 1
854 28378 -1
855 19251 -1
856 21423 1
857 24907 -1
858 21418 -1
859 33412 -1
860 1348 1
861 31135 -1
862 36792 1
863 19088 -1
864 30054 1
865 4836 -1
866 1519 1
867 26789 -1
868 1515 1
869 31134 -1
870 41075 1
871 17443 -1
872 7569 1
873 39383 -1
874 4336 1
875 13956 -1
876 23358 1
877 4333 -1
878 38551 1
879 19536 -1
880 7661 1
881 9782 -1
882 15559 1
883 9779 -1
884 22430 1
885 34897 -1
886 19897 1
887 21279 -1
888 6330 1
889 21276 -1
890 19997 1
891 18656 -1
892 13351 1
893 40187 -1
894 20006 1
895 37187 -1
896 24381 1
897 40189 -1
898 39429 1
899 18176 -1
900 1271 1
901 29377 -1
902 12785 1
903 6737 -1
904 4876 -1
905 1268 1
906 14021 -1
907 30724 1
908 8946 -1
909 1337 1
910 4882 -1
911 8154 -1
912 6707 -1
913 34336 -1
914 32877 1
915 6378 -1
916 5201 1
917 40875 -1
918 1408 1
919 28636 -1
920 28644 -1
921 1406 1
922 6566 -1
923 15413 1
924 10517 -1
925 3475 1
926 19767 -1
927 1138 1
928 37691 -1
929 1136 1
930 25240 -1
931 38556 -1
932 21415 1
933 28940 -1
934 11750 1
935 38678 -1
936 14363 1
937 33411 -1
938 18150 -1
939 13722 1
940 21432 -1
941 1349 1
942 10387 1
943 4514 -1
944 7938 1
945 36789 1
946 20001 1
947 25252 -1
948 1514 1
949 11569 -1
950 1517 1
951 4834 -1
952 7576 1
953 21514 -1
954 27874 1
955 4334 -1
956 37998 1
957 21512 -1
958 38552 1
959 17759 -1
960 15571 1
961 17657 -1
962 23348 1
963 39737 -1
964 39650 1
965 40791 -1
966 40790 -1
967 37997 1
968 15541 -1
969 14492 1
970 18135 -1
971 16358 -1
972 13354 1
973 16253 -1
974 14486 1
975 21163 -1
976 40184 -1
977 36911 1
978 29379 -1
979 39644 1
980 16261 -1
981 36780 1
982 16356 -1
983 8898 -1
984 1314 1
985 33364 -1
986 1312 1
987 14031 -1
988 6850 1
989 11424 -1
990 38434 -1
991 16908 1
992 8153 -1
993 1338 1
994 5452 -1
995 21026 1
996 41716 -1
997 41775 1
998 37547 -1
999 1409 1
1000 4902 -1
1001 23489 1
1002 10516 -1
1003 1407 1
1004 6608 -1
1005 15418 1
1006 34909 -1
1007 16283 1
1008 34894 -1
1009 32755 1
1010 18244 -1
1011 19758 -1
1012 5233 1
1013 38675 -1
1014 25235 -1
1015 31883 -1
1016 13712 1
1017 26854 -1
1018 26855 -1
1019 13181 1
1020 17222 1
1021 30050 -1
1022 17221 1
1023 35421 -1
1024 31133 -1
1025 24456 1
1026 24171 -1
1027 40996 1
1028 26900 -1
1029 27541 1
1030 35082 -1
1031 40947 1
1032 26899 -1
1033 38549 1
1034 26167 -1
1035 15367 1
1036 40952 -1
1037 2031 1
1038 40955 -1
1039 34734 1
1040 17444 -1
1041 35426 1
1042 17593 -1
1043 20118 1
1044 15548 -1
1045 23351 1
1046 10743 -1
1047 39538 1
1048 37995 -1
1049 21167 -1
1050 26804 1
1051 21162 -1
1052 14496 1
1053 37184 -1
1054 14487 1
1055 18115 -1
1056 30998 1
1057 37969 -1
1058 4059 1
1059 24380 -1
1060 4058 1
1061 37968 -1
1062 18650 1
1063 11251 -1
1064 41526 1
1065 11236 -1
1066 30733 -1
1067 25095 1
1068 11427 -1
1069 6851 1
1070 32777 -1
1071 1341 1
1072 8283 -1
1073 16907 1
1074 8284 -1
1075 28641 1
1076 13383 -1
1077 16909 1
1078 37551 -1
1079 41210 1
1080 34906 -1
1081 32883 1
1082 22644 -1
1083 38311 1
1084 21143 -1
1085 13140 1
1086 33118 -1
1087 1137 1
1088 10613 1
1089 24725 -1
1090 28941 -1
1091 19257 -1
1092 19773 -1
1093 26856 -1
1094 5676 -1
1095 243 1
1096 27755 -1
1097 38699 1
1098 8069 1
1099 11704 -1
1100 29857 -1
1101 7846 1
1102 15749 -1
1103 25133 1
1104 21515 -1
1105 15664 -1
1106 40951 1
1107 21516 -1
1108 15363 1
1109 25241 -1
1110 41130 1
1111 9781 -1
1112 41317 1
1113 24497 -1
1114 23350 1
1115 27809 -1
1116 40854 1
1117 40849 -1
1118 37178 1
1119 24498 -1
1120 12610 1
1121 40788 -1
1122 37179 -1
1123 18663 1
1124 37183 -1
1125 37186 1
1126 10735 -1
1127 14028 -1
1128 15616 1
1129 16265 -1
1130 37150 1
1131 13334 -1
1132 37967 1
1133 37970 -1
1134 11239 -1
1135 4060 1
1136 10288 -1
1137 38965 1
1138 30726 -1
1139 6845 1
1140 9109 -1
1141 7658 -1
1142 38430 -1
1143 16558 1
1144 11418 -1
1145 37550 -1
1146 16544 1
1147 33301 -1
1148 32774 -1
1149 1925 1
1150 32036 -1
1151 22591 1
1152 32164 -1
1153 22653 1
1154 32432 -1
1155 1926 1
1156 11238 -1
1157 39639 1
1158 34514 -1
1159 15428 1
1160 38559 -1
1161 24812 1
1162 31880 -1
1163 9596 1
1164 28932 -1
1165 21748 1
1166 31162 -1
1167 31163 -1
1168 13713 1
1169 28938 -1
1170 30919 -1
1171 18701 -1
1172 840 1
1173 26048 -1
1174 19091 -1
1175 8197 1
1176 3900 1
1177 40953 -1
1178 8314 1
1179 15270 -1
1180 25125 -1
1181 27810 1
1182 26797 -1
1183 35428 1
1184 30134 -1
1185 6721 1
1186 40950 -1
1187 27803 1
1188 7663 -1
1189 14273 1
1190 15357 -1
1191 14274 1
1192 38547 -1
1193 12609 1
1194 23502 -1
1195 1528 1
1196 24494 -1
1197 12607 1
1198 36778 -1
1199 12605 1
1200 37180 -1
1201 37151 1
1202 40280 -1
1203 40284 -1
1204 29615 1
1205 37966 -1
1206 15619 1
1207 30732 -1
1208 17528 1
1209 36779 -1
1210 3851 1
1211 11254 -1
1212 36952 1
1213 13362 -1
1214 16384 1
1215 36914 -1
1216 16385 1
1217 11428 -1
1218 6844 1
1219 33303 -1
1220 33334 -1
1221 23476 1
1222 11420 -1
1223 36259 1
1224 15631 -1
1225 33304 -1
1226 36066 1
1227 32776 -1
1228 19755 1
1229 11498 -1
1230 6428 -1
1231 19771 1
1232 31872 -1
1233 15433 1
1234 6927 -1
1235 15426 1
1236 17457 -1
1237 38557 -1
1238 22292 1
1239 20927 -1
1240 5235 1
1241 30694 -1
1242 34512 -1
1243 28925 1
1244 34508 -1
1245 1735 1
1246 19785 -1
1247 5682 -1
1248 1732 1
1249 6437 -1
1250 29855 1
1251 25144 1
1252 22152 -1
1253 3898 1
1254 28862 1
1255 33414 -1
1256 40948 -1
1257 40845 -1
1258 17595 -1
1259 23346 1
1260 29782 -1
1261 16256 -1
1262 3196 1
1263 2377 -1
1264 1526 1
1265 16262 -1
1266 12599 1
1267 7412 -1
1268 6717 1
1269 37922 -1
1270 15629 1
1271 16263 -1
1272 13316 1
1273 16264 -1
1274 16352 1
1275 18415 -1
1276 9495 1
1277 36059 -1
1278 37708 -1
1279 3850 1
1280 36913 -1
1281 6401 1
1282 36853 -1
1283 35007 -1
1284 24760 1
1285 10290 -1
1286 4909 1
1287 33336 -1
1288 10896 1
1289 29617 -1
1290 6843 1
1291 16272 -1
1292 19627 1
1293 33333 -1
1294 36263 1
1295 32778 -1
1296 17449 1
1297 16276 -1
1298 19626 1
1299 6599 -1
1300 1927 1
1301 40347 -1
1302 21763 1
1303 26444 -1
1304 17456 1
1305 6594 -1
1306 20119 1
1307 16015 -1
1308 34698 -1
1309 29681 -1
1310 8355 1
1311 2198 1
1312 34511 -1
1313 30564 1
1314 31876 -1
1315 30789 -1
1316 30665 -1
1317 19781 -1
1318 8535 1
1319 35896 -1
1320 12001 1
1321 27539 1
1322 7897 -1
1323 39658 1
1324 28858 -1
1325 15765 -1
1326 8907 1
1327 20012 -1
1328 20013 -1
1329 14270 1
1330 17592 -1
1331 26120 1
1332 14277 -1
1333 34899 1
1334 24499 -1
1335 1525 1
1336 30346 -1
1337 1524 1
1338 37925 -1
1339 3197 1
1340 7411 -1
1341 7409 1
1342 37921 -1
1343 28520 1
1344 34724 -1
1345 18737 1
1346 37705 -1
1347 18729 1
1348 18728 1
1349 35006 -1
1350 6408 1
1351 35005 -1
1352 37712 1
1353 10287 -1
1354 6600 1
1355 6838 -1
1356 20841 1
1357 6840 -1
1358 34802 -1
1359 4910 1
1360 13236 -1
1361 1936 1
1362 33337 -1
1363 22597 1
1364 32779 -1
1365 34332 1
1366 16273 -1
1367 12105 1
1368 32430 -1
1369 1618 1
1370 13791 -1
1371 11252 -1
1372 17440 1
1373 34697 -1
1374 10260 -1
1375 37696 1
1376 6515 -1
1377 16012 -1
1378 10339 -1
1379 21520 -1
1380 3100 1
1381 18887 -1
1382 2197 1
1383 15600 -1
1384 20235 -1
1385 21193 1
1386 15594 -1
1387 8534 1
1388 6430 -1
1389 35837 -1
1390 6433 -1
1391 14530 1
1392 40626 1
1393 10777 1
1394 28522 1
1395 33407 -1
1396 34990 -1
1397 39612 1
1398 11506 1
1399 39727 1
1400 3202 1
1401 13179 -1
1402 39723 1
1403 26094 -1
1404 2916 1
1405 40282 -1
1406 12600 1
1407 40283 -1
1408 18735 1
1409 30866 -1
1410 30864 -1
1411 16270 -1
1412 3849 1
1413 22825 -1
1414 37707 -1
1415 39549 1
1416 13360 -1
1417 35785 1
1418 22823 -1
1419 35009 1
1420 36851 -1
1421 16288 1
1422 10733 -1
1423 10893 1
1424 31182 -1
1425 5500 -1
1426 31179 1
1427 6728 -1
1428 16556 -1
1429 33663 -1
1430 20829 1
1431 33241 -1
1432 33660 -1
1433 40348 -1
1434 32009 1
1435 1619 -1
1436 21745 1
1437 31871 -1
1438 34515 -1
1439 15591 -1
1440 6569 1
1441 21517 -1
1442 30620 1
1443 21334 -1
1444 18885 -1
1445 11478 -1
1446 11480 -1
1447 12320 1
1448 5271 -1
1449 10251 -1
1450 30622 -1
1451 17509 1
1452 30374 -1
1453 3113 1
1454 23927 1
1455 39722 1
1456 7410 -1
1457 7329 1
1458 37929 -1
1459 9646 1
1460 2917 -1
1461 34720 -1
1462 7337 1
1463 21527 -1
1464 10455 1
1465 6933 -1
1466 4443 1
1467 13358 -1
1468 33081 1
1469 10201 -1
1470 9496 1
1471 22824 -1
1472 36854 -1
1473 13787 -1
1474 20839 1
1475 35008 -1
1476 6591 1
1477 31064 -1
1478 1933 1
1479 31177 -1
1480 33418 -1
1481 19148 1
1482 34801 -1
1483 3573 1
1484 24368 -1
1485 3572 1
1486 31180 -1
1487 33661 -1
1488 17454 1
1489 6598 -1
1490 1621 1
1491 19597 -1
1492 5141 1
1493 33665 -1
1494 20122 1
1495 10565 -1
1496 16013 -1
1497 21521 -1
1498 7268 1
1499 15805 -1
1500 31272 -1
1501 7265 1
1502 7702 -1
1503 11483 -1
1504 30692 -1
1505 31056 1
1506 29652 -1
1507 20054 1
1508 35835 -1
1509 21730 1
1510 5270 -1
1511 7705 -1
1512 39470 -1
1513 6296 -1
1514 4449 1
1515 30734 -1
1516 4442 1
1517 7926 -1
1518 35660 -1
1519 7637 1
1520 29783 -1
1521 20369 1
1522 33546 -1
1523 5343 1
1524 6576 -1
1525 20307 1
1526 40400 -1
1527 1938 1
1528 13240 -1
1529 33664 1
1530 15630 -1
1531 17884 1
1532 22930 -1
1533 31178 -1
1534 17887 1
1535 10199 -1
1536 35634 1
1537 31181 -1
1538 3686 1
1539 18257 -1
1540 19123 1
1541 19603 -1
1542 5151 1
1543 34701 -1
1544 1978 1
1545 10740 -1
1546 18359 -1
1547 6563 1
1548 25504 -1
1549 19037 1
1550 6526 -1
1551 7270 1
1552 20059 -1
1553 11477 -1
1554 27478 -1
1555 36713 -1
1556 15450 1
1557 30332 -1
1558 12267 -1
1559 29679 -1
1560 23525 1
1561 6464 1
1562 6478 -1
1563 4444 1
1564 37832 -1
1565 7936 -1
1566 8086 -1
1567 10937 -1
1568 21571 -1
1569 20306 1
1570 40397 -1
1571 6596 1
1572 9700 -1
1573 33547 -1
1574 22934 -1
1575 2146 1
1576 21139 -1
1577 33419 -1
1578 5275 -1
1579 8693 1
1580 15624 -1
1581 9803 1
1582 32924 -1
1583 4161 1
1584 5522 -1
1585 30728 1
1586 32993 -1
1587 39421 1
1588 19609 -1
1589 10564 -1
1590 5149 1
1591 31423 -1
1592 7273 1
1593 31419 -1
1594 11240 -1
1595 5331 1
1596 20909 -1
1597 41125 -1
1598 17506 1
1599 17559 -1
1600 14287 1
1601 13693 -1
1602 36712 1
1603 36709 -1
1604 26965 -1
1605 22913 1
1606 29653 -1
1607 19246 -1
1608 2794 -1
1609 31443 -1
1610 7924 1
1611 30862 -1
1612 34741 -1
1613 7045 -1
1614 19637 1
1615 6291 -1
1616 4763 1
1617 13646 1
1618 22935 -1
1619 10188 -1
1620 22933 -1
1621 33082 -1
1622 32163 -1
1623 16550 -1
1624 4162 1
1625 19598 -1
1626 4981 1
1627 38566 -1
1628 4165 1
1629 5459 -1
1630 8692 1
1631 17778 -1
1632 31424 -1
1633 9800 1
1634 19891 -1
1635 14284 1
1636 19885 -1
1637 2262 1
1638 30697 -1
1639 25497 -1
1640 17561 -1
1641 12064 1
1642 26923 -1
1643 30624 -1
1644 30157 -1
1645 20081 -1
1646 19425 1
1647 20080 -1
1648 30534 -1
1649 29203 1
1650 19710 -1
1651 7128 -1
1652 24684 1
1653 30777 -1
1654 3659 1
1655 3658 1
1656 30730 1
1657 13648 1
1658 34800 -1
1659 19479 -1
1660 16790 1
1661 40399 -1
1662 28588 1
1663 23263 -1
1664 19147 1
1665 14345 -1
1666 5110 -1
1667 7355 1
1668 8161 -1
1669 10834 -1
1670 4982 1
1671 32989 -1
1672 8688 1
1673 6441 -1
1674 4164 1
1675 32991 -1
1676 7111 1
1677 31271 -1
1678 7113 1
1679 19886 -1
1680 7263 1
1681 23869 -1
1682 11457 1
1683 31019 -1
1684 3865 1
1685 36287 -1
1686 12059 1
1687 36289 -1
1688 12061 1
1689 26924 -1
1690 36602 -1
1691 38353 -1
1692 38352 -1
1693 30444 -1
1694 3714 -1
1695 38348 -1
1696 30405 1
1697 32005 -1
1698 13575 1
1699 16903 -1
1700 24526 -1
1701 13645 1
1702 23271 -1
1703 34795 -1
1704 6331 -1
1705 38649 -1
1706 26771 -1
1707 7359 1
1708 7130 -1
1709 8685 1
1710 8691 1
1711 15810 -1
1712 32992 1
1713 3749 -1
1714 38351 1
1715 23867 -1
1716 17785 1
1717 18361 -1
1718 30159 1
1719 19890 -1
1720 31106 1
1721 14412 -1
1722 3864 1
1723 36603 -1
1724 19038 1
1725 7136 -1
1726 5549 -1
1727 38354 -1
1728 12062 1
1729 22282 -1
1730 3713 1
1731 20082 -1
1732 38347 -1
1733 29952 -1
1734 20593 1
1735 29657 -1
1736 10843 -1
1737 16901 -1
1738 22395 -1
1739 22396 -1
1740 28983 1
1741 10754 -1
1742 23270 -1
1743 4767 1
1744 12963 -1
1745 1702 -1
1746 10826 1
1747 10572 -1
1748 18910 1
1749 35743 -1
1750 17544 1
