385064.74085279,3737717.55895094
166021.443179332,0
385435.09141103,3737859.61156782
385711.533213361,3736715.21889037
385277.087494843,3737592.19035873
385593.763132864,3737679.78756579
385719.401980964,3736938.89776493
385786.936925701,3736349.61542773
166021.443179332,0
385614.317270571,3736332.67206922
385482.713945902,3736617.31799356
385492.51720298,3736624.55985388
385374.846063321,3736225.28791092
385273.603233654,3736559.68765186
166021.443179332,0
385108.329925423,3737269.28456077
384930.689517783,3737938.05954186
384799.359625388,3738523.87485222
384847.59439886,3738107.77642487
166021.443179332,0
385219.760120771,3738585.58739443
385268.376698534,3736052.21765671
385505.055659394,3736180.98009301
385459.692652688,3736725.63049309
385596.319144488,3736478.96180489
385322.43352521,3736399.97287154
385707.930252404,3736296.25939665
385383.222218798,3736160.87620612
385380.342312466,3736163.70508674
384788.659892027,3738543.19797234
385126.789789164,3737167.39733241
385248.254184126,3737022.4140973
384964.886327138,3737309.48566138
385244.781017897,3737355.40958946
385463.337731496,3737071.05574228
385471.283183801,3737099.10897578
385036.562663906,3737004.16117126
385016.588456529,3736980.3445205
385189.992961935,3736569.78318051
385170.549179055,3736588.36013752
385223.064150032,3737682.89105464
384924.014688563,3737696.47535061
384719.01266393,3737639.17303833
385085.729914289,3738544.77279347
384743.608916354,3738174.20846967
384910.960136029,3738099.11942656
385246.091726321,3737771.18464854
384705.113780457,3738150.80572486
384988.10678262,3738429.40912012
385189.485246238,3738500.35608261
385441.409836037,3736159.74096282
385444.825517151,3736139.43968186
385465.018321213,3736123.40080119
385155.860246304,3736792.30027482
385163.705426997,3736789.29730075
385281.999655445,3736722.66199996
384818.598406401,3737690.04970445
385366.274133751,3737815.10164523
385163.567218719,3737605.9622939
385080.235774001,3737314.8287226
385497.140413806,3736870.15009378
385520.65447824,3736874.78833886
385398.476182023,3736863.13084553
385366.750736701,3736835.32191968
385550.521705396,3736195.77772579
385563.015105291,3736708.75455551
385248.863893934,3737672.45997505
385241.380253434,3737677.2593837
385226.673896193,3737713.84085065
385216.791649721,3737733.45806543
385569.124932585,3737242.2390307
385216.285321908,3738137.6121975
166021.443179332,0
384877.374142838,3737689.6045025
385046.676900503,3738572.43298457
166021.443179332,0
166021.443179332,0
385296.388348836,3737779.62934541
385204.636926745,3737526.9157785
385001.270997215,3737272.50426824
385328.033904596,3736823.50266786
385453.052420157,3736252.12251599
385622.726591239,3736791.21483674
385637.421979804,3738043.20792096
385631.571373931,3738272.2946412
385815.696878674,3737702.95080853
385807.023019023,3737718.91965499
385710.379365043,3737557.00138162
386014.350617185,3736603.60194842
386012.77926542,3736582.737549
385887.571514819,3737210.76426868
386004.559266861,3737240.04574606
386004.183309812,3736492.88265452
385641.480260203,3737137.48021148
166021.443179332,0
385602.74296463,3737769.37558325
385473.055277755,3738495.42263917
385308.488810602,3738590.67186905
385412.934246373,3738590.85011672
385652.622780955,3737166.48852176
385237.257837535,3738529.22457837
385379.670839529,3737747.74475791
385532.203416091,3737102.83554193
385586.730898281,3738488.24021018
385583.634319607,3738479.74724193
385623.182100332,3738002.82672358
385872.460787511,3737222.69933062
385754.794976603,3737176.58894748
385652.259940591,3737722.77953023
385584.115259818,3738137.93126429
385830.694257511,3737375.98365937
385764.982716038,3737508.05071564
385640.336816303,3737610.64130313
385507.931916199,3737706.41464727
385669.109297995,3737154.18515272
166021.443179332,0
166021.443179332,0
166021.443179332,0
384530.679248262,3738207.01258552
386035.41465096,3738306.09289683
385928.293363739,3738371.09057687
386182.114101376,3737682.71448242
386109.004876768,3737264.74480869
386124.16067009,3736511.10567212
386241.521863276,3736557.7168475
386035.998831259,3737841.13103541
386054.207260416,3737739.38131908
386059.75412927,3737264.57280144
386179.275178976,3736433.36160853
386413.849924804,3736536.13986339
386171.05505702,3737279.01941389
385811.135877846,3737245.62270771
385935.349830609,3737232.79405549
386071.798304151,3737257.05681782
386338.392200755,3737330.25758534
386036.244716904,3736314.48171834
386014.51490891,3737348.75647349
385897.657382917,3736406.5738873
386342.830571339,3736492.64284245
386404.140561005,3736632.21734982
385919.388683267,3737370.67060295
385797.224150783,3737468.36504937
386008.770241509,3737523.67137638
386123.06858846,3737433.71912193
386191.690012123,3737515.8472595
386329.806256811,3737559.7113322
385866.625612564,3738537.7042449
386068.220016155,3738555.6938902
385678.758154842,3738532.48856756
386244.464789756,3738568.7461313
166021.443179332,0
385787.703734896,3738606.02379059
385891.359789137,3738630.21468239
386088.74749419,3738634.70641213
386197.219959366,3738655.23562264
385808.646200601,3737402.90202396
385950.023206489,3737453.57482507
386088.174254565,3737518.71950024
386248.354753465,3737552.45392043
386107.637168632,3736425.42205058
385925.124804215,3737540.92631646
386154.68186957,3738553.06997679
166021.443179332,0
386120.199439016,3738067.077786
386104.094176535,3738085.05077797
385888.058044077,3738032.97246577
385947.189623791,3737780.37500795
385945.50336106,3737786.65652633
386159.273911842,3737834.40940153
385879.656545375,3738441.87586077
386033.431202643,3738481.48336857
385899.776537479,3737523.13739279
386022.492314596,3737414.58959509
385633.796653983,3738527.01320663
386256.446426483,3738571.22988913
385811.623092499,3737188.85289364
385821.356960494,3737188.37925895
166021.443179332,0
166021.443179332,0
386261.866593053,3736566.84252822
386056.068222229,3737705.39844305
386038.291510315,3737255.9644841
386168.467768933,3737291.97452504
386241.779165265,3736434.43463015
386520.725288922,3736554.32848337
385990.349747779,3736356.25502864
386261.152046815,3737297.54428982
386355.122984397,3737338.00384162
385691.532446713,3737228.9919322
386469.126030902,3737374.50388429
386382.995637276,3736493.21920746
385967.457845881,3737248.72167071
385740.126535581,3737163.59852923
385825.305085578,3738542.28123491
386026.045568076,3738556.6919583
386018.326695941,3738574.86096147
385929.190322178,3737934.05825865
166021.443179332,0
386209.989742636,3737919.49725112
386261.48125326,3737429.6202954
385803.212534201,3738057.57853156
386360.838789392,3736508.43634365
385881.246807233,3737746.26268144
386292.802497962,3736455.71841153
386159.225959413,3736403.27113831
385993.131044187,3737754.20425594
386096.537299067,3737888.58240159
386263.349472264,3737771.67309048
386086.411445404,3737747.90516515
385999.045029668,3737574.0148596
385885.19534562,3737922.72816694
385963.400342148,3737561.50371371
386185.553631924,3736495.56268782
388076.84145957,3736840.13767477
166021.443179332,0
166021.443179332,0
387668.853691906,3737126.07790088
387964.272713483,3737145.33785542
166021.443179332,0
166021.443179332,0
387487.191936841,3737543.63489345
387757.29946144,3737511.66787448
166021.443179332,0
387476.712248405,3737926.43674459
387664.814250106,3737888.88337372
387789.658297408,3737851.33070763
388081.789520486,3737906.1637626
387690.749521795,3737818.79214021
387686.240029946,3738317.60289325
387895.709376625,3738313.79165143
387892.530979713,3738330.0457225
388106.929427214,3738244.43587927
388056.25960697,3738244.09357074
387811.74683016,3738350.7684772
387514.886756455,3738653.29551768
387868.149119563,3738686.70937565
388278.874180395,3738662.59303876
388518.932239492,3738682.38082789
389262.396182782,3738563.71647791
387516.849464327,3739186.31685533
387536.589740099,3739469.4904268
387535.62274156,3739833.41201212
388203.858597854,3739591.09308023
388789.133598224,3739394.45770986
389323.825508893,3739174.35792194
389325.01268798,3739173.54711561
387656.884331939,3735150.16826211
388535.407203909,3734888.25194647
388656.825666866,3735084.1821591
388664.475442203,3735116.00866569
387306.176384867,3735258.26912704
388751.254418302,3734945.41916311
388853.701322791,3735297.0003501
388833.144879467,3735285.86612142
387633.141744488,3735034.16810494
387629.354426682,3735100.3599217
388426.911523945,3735311.49912918
388448.390686523,3735338.82808689
388068.278376359,3734944.27375953
387585.0546925,3735550.35797583
388627.266114722,3735305.19288553
388551.900839185,3735292.25499778
388856.694874914,3735297.06820318
166021.443179332,0
389226.064649309,3735176.75157242
389199.305896597,3735254.34970808
389209.235194835,3735256.26890164
389191.249605619,3735244.56499875
388283.046001149,3736766.13339367
388283.331014427,3736754.48512984
388440.485123797,3736825.24929963
387865.525595388,3736709.51841573
387915.249287902,3736737.30091057
387011.896526394,3735984.55451212
386422.996857057,3735350.77834895
386417.304650952,3735342.1118164
386705.056801134,3735865.8358948
386222.511309342,3735701.03641759
386232.057993288,3736128.12194946
386228.250995031,3736145.97194861
386273.219934012,3735981.54443904
387214.854120511,3735160.56080356
387281.722639967,3735232.81322004
387068.983215517,3735466.7103172
387038.138122963,3735410.59077028
387058.635003493,3735372.36815697
386927.408148234,3735770.87233607
386948.978813647,3735373.82616693
386670.1039046,3735479.80753901
386729.11178741,3735623.32783589
386669.736553341,3735387.35945084
386569.35826218,3735327.91725169
386245.749655506,3735159.16752374
388151.624599562,3734725.8102125
388878.989422056,3734762.16407231
388809.655597313,3734749.96477667
166021.443179332,0
166021.443179332,0
388192.729158274,3734722.47068074
166021.443179332,0
386425.426424607,3734884.873217
385400.580689952,3735151.17814127
385013.094215097,3735412.2849451
384642.939472282,3735341.09789956
384725.961737848,3735587.27225965
388528.176984801,3735573.28412747
388528.014208968,3735429.54117932
388814.816112285,3735572.61535968
388848.745011481,3735551.47982663
166021.443179332,0
388912.359045356,3735780.82126863
388907.71669531,3735790.63654013
388483.580932099,3736461.32285871
166021.443179332,0
388545.05848063,3735875.72595253
388518.963258365,3735438.97781204
388742.212389023,3735657.20170595
388479.97915326,3736543.52145062
388526.372801557,3736436.24156035
388657.338650758,3736152.61778736
388833.065014903,3735691.31698514
388511.490188472,3735691.6098767
388552.483724138,3736041.60336209
388676.159702792,3736167.88253669
388692.647041946,3736177.0794712
388513.797578887,3734903.34587714
388500.063241865,3734917.06387506
388571.489107306,3735259.42315892
388565.926140906,3735248.73146808
388579.699470813,3735274.99006881
389121.873636432,3735469.763981
389130.462494711,3735475.95791696
166021.443179332,0
388776.719637311,3735271.01267516
388876.843224673,3735272.66462749
388754.279361725,3735250.89442543
388976.75880921,3735310.28899936
389133.873407373,3735055.45254167
389106.851253323,3735045.82541954
389047.916556971,3735829.35363467
388895.33731387,3734868.84243636
388990.865300986,3735663.23309532
388569.12127272,3736291.73482385
166021.443179332,0
388519.950991931,3734271.46554137
388593.569007369,3734074.13796691
388657.468137913,3734778.20986321
389419.983012404,3735297.88997
389816.342450893,3734642.98262821
389818.028187079,3734635.72303645
389556.124708194,3734578.10478105
389922.748626313,3734348.74768951
166021.443179332,0
166021.443179332,0
389376.408235508,3733865.85725632
389329.931828756,3733872.78617619
389405.827321317,3734982.64865648
389452.74194916,3734734.70450253
389452.93569035,3734733.66280287
389771.4777588,3734875.54372241
389186.860047652,3736544.20123201
388499.720384168,3736821.74140341
389501.281699894,3736695.02851088
389310.649558263,3735724.30043861
389574.694562778,3735533.20233533
389572.262509078,3735556.73926487
389570.326795386,3735572.47424506
389569.061561358,3735516.15754401
389754.42258418,3734741.55424945
389752.120284342,3734836.98209603
166021.443179332,0
389549.18118686,3734942.28232731
389580.0500156,3735199.13266041
389546.931516252,3735224.01215412
389261.896504546,3736691.82471459
389399.157097891,3735644.34129547
389337.13191441,3736806.78845843
389152.315699552,3736757.21003864
389135.640282778,3736756.32005168
389337.076348877,3736807.91066264
389321.898609748,3736801.23841704
389077.453861293,3736779.63233767
389589.402428035,3736738.22385673
389333.898452337,3736797.84023981
389345.553129382,3736786.37673373
389286.148137377,3736794.41851765
166021.443179332,0
166021.443179332,0
166021.443179332,0
389095.08939021,3736234.57574419
389083.731699844,3736213.4209278
389581.425783895,3736733.41777265
389586.227727739,3736725.57520911
389581.325062923,3736058.43603564
389552.730309442,3736192.41557842
389182.788593415,3735827.28182367
389569.176865369,3735643.03582308
388996.676772659,3736756.15048565
388619.869114368,3736502.47676012
388608.176504993,3736598.12226675
388805.785259866,3736733.53588363
388672.199110819,3736808.59148266
388687.85313778,3736821.45012446
388686.472076612,3736817.87806181
389100.923504412,3736752.8420422
389326.423398565,3736621.79113519
389182.889711801,3736655.83731155
388664.202694933,3736393.08427278
389280.816399685,3736774.75503701
388949.99157867,3736729.77934399
389336.048395764,3736406.68285225
389310.111893517,3736361.08714701
388926.385677905,3736158.64040843
388981.728984796,3736029.62563592
388994.670701805,3736027.65369987
389103.883428462,3736029.88544421
389531.835916884,3735863.69001516
389210.251164516,3735827.61752102
166021.443179332,0
166021.443179332,0
389405.028747724,3736489.28393693
389501.682177998,3736337.04785809
385344.320308301,3735743.81559494
386012.542905957,3735797.27176677
166021.443179332,0
385810.668423786,3735900.55179219
384855.340118086,3735867.31648516
385561.691538677,3735786.5221343
385558.856184858,3736077.04420298
385487.067039287,3735654.71731432
386325.138961108,3736324.23997626
385911.210520407,3736178.44545293
386183.093631121,3736270.87544373
386092.554663742,3736231.61452031
385896.800932067,3735607.06689896
385815.172281593,3736141.42863787
166021.443179332,0
385977.554679584,3735898.83033623
386273.923585466,3736355.46158951
386142.477281654,3736283.23253905
387333.113476104,3735713.24720838
386156.107311608,3735851.45489302
387019.468946048,3735745.24381812
387048.21661831,3736094.9496102
386868.060003986,3736109.24683075
387228.100857822,3735928.45336523
386419.211948152,3736382.01753698
386180.983049716,3736110.14841269
385606.673124656,3736105.36072603
386098.084759716,3736260.71993036
387431.979774762,3735029.93705284
387112.114153372,3735042.75327246
387138.357994718,3734989.43851098
386993.273337401,3735098.62746459
385700.291879104,3735509.82857889
385830.476941217,3735604.70840315
387358.550979865,3735386.58570175
387347.536225221,3735406.53128433
385804.280532059,3736028.88104687
385496.333076149,3735887.51451543
385472.116145051,3735494.36068227
386075.714615809,3735266.57523871
386793.918766462,3736480.30612124
385112.823700996,3735653.78391019
385412.665892701,3735321.36364381
386031.663540023,3735233.93723879
386406.58740029,3736287.94235145
387597.326664629,3734995.06983736
386693.152153179,3735521.22942803
386599.935672606,3735642.19346254
386163.611558177,3735244.62742116
386367.657433237,3735716.60811902
386535.263892453,3735922.92610623
386441.340706663,3735978.91698051
386400.014638783,3735610.50030309
386354.69192272,3735916.45046908
386676.119026653,3736177.04382268
386752.990374001,3735121.29175811
386355.85058837,3735128.23733455
387057.64505188,3736452.09812975
387112.859376891,3736303.67164185
387281.202566156,3736007.6740625
387416.098412663,3736457.83030851
387300.320994364,3736585.82210273
387069.026329729,3736560.30541563
387402.760186232,3736617.76671132
387102.468907464,3736326.16911141
387359.150800552,3736334.8300396
387364.630027556,3736353.88221554
387398.899363064,3736259.44004188
387325.038466922,3735975.88690335
166021.443179332,0
387368.661487383,3736618.72998171
387586.88927999,3736675.65004721
387684.981388086,3736665.59207796
387775.608189202,3736700.35939394
387832.776250039,3736710.65925437
387530.943837277,3736651.50464029
387687.254275515,3736688.62016564
387468.929728977,3736651.29698605
387814.474630594,3736653.83172533
387721.024467932,3736146.40903282
387742.637154302,3735893.94953076
387813.006824364,3735630.12771442
166021.443179332,0
387652.612116714,3736332.09777539
387628.51550466,3735897.92197541
387627.318442688,3736018.06164417
387429.188624548,3735795.53732153
387612.216630456,3735641.19680319
387713.038565808,3734993.64918032
387645.757972869,3735389.460444
387670.008254677,3735407.6719461
387683.393904619,3736570.49642231
387841.968493479,3736716.37606035
387826.673340136,3735321.02667712
387828.543366158,3736029.98328649
388233.801516498,3736317.44287185
388241.510187464,3736060.90960556
388229.371662132,3735779.27536466
388257.316195492,3735770.22154608
388095.289347082,3735475.74708613
388058.510951979,3735486.75914879
388081.548198497,3735484.0041929
387965.262671128,3736038.03585755
387946.244077664,3735750.84355157
387966.856139141,3736337.27244276
388155.404742842,3736410.53102974
388088.540536821,3736741.93200171
387900.092945601,3735826.49312596
388261.004389805,3736754.69237558
388252.781895335,3736416.119175
388130.710694515,3735594.65602153
387938.049874643,3736546.98317206
388242.502592886,3735762.48701823
388134.032726918,3735266.63020902
388165.923855344,3735269.11801873
388392.135396033,3735438.13833766
388423.19001343,3735486.19728646
388399.421039487,3735863.57128832
388453.803791395,3736614.38040839
388424.468975724,3736800.89705813
388356.810703359,3736536.04617125
388400.703828554,3736652.77896506
388351.770658191,3736770.34372089
388332.74507658,3736687.2530203
388335.563776384,3735460.49081213
388346.229802339,3736578.90652137
388400.290847201,3736720.22587568
388408.532066279,3735301.86041239
388426.594413624,3735999.79028662
388431.652744037,3736387.06389908
388280.973489521,3734919.44982859
388111.455357543,3736717.71182013
166021.443179332,0
387971.16156741,3735451.36706385
388212.372016786,3735520.91408465
388300.730166449,3735234.62794633
387956.280717883,3736715.82627185
388154.343713008,3736488.18946397
388127.955855625,3735039.87080734
388133.316546159,3736024.41350309
388264.59943393,3736399.81104809
390402.08339099,3736688.39535433
390325.313631195,3737256.41537045
390379.148575602,3736844.05746121
390316.769239186,3737547.63287665
390548.711309856,3736433.41710167
390487.117904023,3737197.03874911
390502.996209404,3736817.88826566
390505.93472165,3736989.77793109
390488.324424108,3737864.96859246
390663.819220135,3737176.7999542
390695.265742586,3736782.23157146
390694.28579275,3736599.43096559
391065.227730461,3738629.19038943
391037.810305932,3738542.44856797
390847.224207096,3737107.7782146
390887.035297406,3737146.48615133
390862.450347329,3736739.69291076
391150.506403191,3737489.73641969
390727.431041843,3736395.36731002
391556.130763706,3738239.52459444
391260.645294647,3737241.56407624
390837.684697169,3736357.51370851
391469.71574916,3737626.51452274
390993.072450037,3736718.2326137
391140.293751321,3736852.08590421
391993.712002516,3738117.02117584
391996.843709299,3738153.40721241
391966.46320682,3738111.06033393
391483.952572494,3736964.82868396
391133.428557422,3736649.24532949
391877.765546613,3736990.60343259
391354.826994848,3736780.33229338
391255.122063191,3736577.2301839
391629.368941779,3736836.65129438
391134.071484821,3736458.79908714
391785.822962357,3736776.46964025
391034.474972376,3736300.54842638
390889.375030522,3736394.58349788
391546.010905694,3736484.0773338
391695.545258067,3736462.59119347
391157.096902699,3736266.34685559
391808.586626181,3736409.63766218
391552.771109175,3736317.9471508
391752.48132961,3736280.58503988
391311.364229186,3736221.08693054
391893.573607398,3736231.05577685
391463.141291002,3736172.26632653
391570.320108303,3736128.55272877
391756.72290619,3736079.73715274
391869.801376999,3736036.71198931
390896.176482052,3736120.27558626
391185.408187135,3736045.28027615
391459.26209428,3735976.89025679
391779.006684319,3735887.90139642
391621.418703239,3735944.06245405
391765.009818192,3735694.87533142
391618.283933416,3735701.89183215
391501.417827865,3735747.78187621
391351.37626851,3735784.23744598
391210.108259563,3735820.67981099
391797.38497826,3735440.48108233
391070.649372745,3735835.61694921
391647.402262984,3735486.18184631
391500.302032901,3735537.97374295
391352.353609365,3735584.2789887
391704.474529025,3735222.12984834
390920.930080436,3735881.6801459
391336.512211919,3735354.21006325
391098.769920856,3735594.37853652
391572.136923531,3735196.02234678
391228.050103222,3735388.96213892
390924.265225767,3735655.04053559
391079.55977991,3735428.25596351
390936.542301964,3735452.68325593
390767.385603719,3735695.79633711
390949.906508503,3735279.68670668
390979.162695393,3735089.43343426
390794.109558368,3735479.67504772
390812.752284791,3735162.58854064
390643.821654682,3735552.68834716
390570.46735781,3735975.03205946
390365.785678276,3735632.59684496
390342.106109608,3735612.55575538
390480.842230472,3735805.46133517
390505.006436403,3735593.59078013
390434.548191992,3736017.8901742
390166.919629212,3735885.45445188
389966.578085706,3736127.9151286
390317.912494294,3736067.01378669
390134.390187869,3736621.6192814
390119.477703393,3736347.04989005
389962.541662167,3736838.52643236
389793.93387845,3736629.92031109
390272.866651667,3736291.34234205
389953.594271724,3736602.42432363
389736.364021478,3737250.26773972
389584.907743582,3737025.68347619
389819.396496948,3736829.58872486
389968.277805792,3736777.61165617
389786.19360571,3737016.48712572
389570.607240923,3737442.43602349
389571.295432664,3737462.4004762
390408.640681153,3736255.16002413
390231.861441397,3736524.5782535
390105.131475515,3736748.78096703
390054.734030238,3736975.19065079
390409.603207632,3736490.30478755
390159.145726997,3737286.87904492
392243.757717532,3736944.14165418
392839.397549612,3735788.33151255
392216.872409061,3736771.59738826
392095.279945813,3736624.48170284
392649.76324195,3735795.10932285
392260.0013261,3736537.67674338
392261.999211538,3736407.40743188
392351.193076658,3737255.17924731
392601.989430153,3736458.1445834
392619.125956435,3736463.3559565
392386.95965092,3736338.24823609
392410.795225696,3736488.50911477
392322.506398671,3736938.8170391
392399.398164916,3736729.11562058
392817.224686372,3736878.24239076
392941.518951338,3736302.42994818
393035.980752845,3737363.09581118
393008.969182492,3737345.08824103
392832.949963266,3735911.75876012
392512.01576025,3735424.50907849
393401.095225647,3736735.64017439
392633.729060593,3735373.82964671
393758.728576463,3736424.30893838
393760.658792395,3735746.94684249
393377.152218233,3737082.64395823
393106.434646292,3736594.56432727
394171.967517968,3736122.26176526
394440.85159173,3735862.49099334
393882.430974813,3735256.85512152
393222.151657684,3735272.10464792
393120.146853885,3735212.13979989
393245.400961366,3735098.81944889
393350.418862303,3735004.7689868
393332.380575383,3734995.11092627
393431.95321349,3734898.10873396
393293.616372534,3734814.44336438
392776.570408971,3735223.07137612
393090.946488105,3734571.47830406
393324.543978216,3734577.67993309
392643.697099658,3734953.60960079
392653.265084495,3734761.08510539
392581.716252825,3734607.95539818
392510.180971253,3735016.01866695
392393.734845179,3734865.83894451
392361.204959279,3735044.79852265
391749.190568411,3734855.6802011
391551.946947834,3734893.56683215
392273.718563379,3735141.43186938
391427.370459241,3734904.35189666
391547.630889101,3735097.519286
391670.427258789,3735045.96966417
391352.26854104,3734980.17729263
392692.583837879,3735564.1737136
392374.919221686,3735467.46458043
391939.296633264,3735969.84783205
392066.694741662,3735790.47234578
392182.342412154,3736101.7692426
392355.629013607,3735691.39680056
392035.79962395,3735989.67568329
391961.383331007,3736685.10512766
392513.12606199,3735839.17440173
392164.064146856,3735934.91277055
392535.822455733,3737771.69458391
392785.923449507,3736605.42043422
392310.531625848,3735870.51840699
391981.255491518,3736499.09996127
395007.943513346,3735056.31020387
394404.475368157,3734617.38966795
394635.922811033,3734047.44196765
395613.853909453,3734388.68759229
395561.686878014,3734361.6082649
394966.416316229,3734370.93411138
395454.578435494,3733816.90610874
395828.121442907,3733289.90317751
394769.690801071,3733521.79443243
395769.722021612,3733194.3255918
395430.338305469,3732786.63932112
395110.301677821,3732970.12883925
395368.769085053,3732571.25093142
394571.83466884,3732126.06269966
394755.994320734,3733293.49157284
394922.288123937,3732896.73741701
395161.051878588,3732236.26880978
394725.940925744,3733100.38520415
394714.625676214,3732882.50419059
394830.411104939,3732122.17780039
394539.01936975,3733151.7928034
394426.134938257,3732099.4669548
394410.858114532,3732113.83546671
394375.688416102,3733071.91934338
393966.049081636,3732201.42708384
394163.96580868,3733129.40805616
393579.886674186,3732375.5064493
393556.541188006,3732382.90040003
393955.645906979,3732413.07148184
393377.007770529,3732584.81879651
393826.243739453,3733301.39785756
393335.800298508,3733352.49829834
393670.261871589,3733154.60788467
393594.255053631,3733148.29155125
393706.083846228,3733542.99563917
393513.84548575,3733447.23564258
393510.049158905,3733291.76524776
394236.712600215,3733839.52097428
393411.935577006,3733738.84926938
393603.197347373,3733682.02470058
393555.742206456,3733915.44862201
393681.947868337,3733879.45858327
393841.205056308,3734545.12879165
394088.471658865,3734390.55030608
393898.343467219,3734895.23581459
393713.719753667,3734601.13600791
393934.558685225,3734993.0001843
394451.258890273,3734206.32491403
394508.69467176,3734199.02510952
394236.257379027,3735014.21043693
394371.481879928,3735221.02187292
394744.462324529,3735450.93927697
393890.445678211,3735510.38888184
394763.093702494,3734160.32731016
393157.008433507,3734472.31129425
392677.842560683,3734130.04624855
393407.7580365,3734432.2376935
392527.043844136,3734147.73227195
392778.796322718,3734113.53062815
392925.378216163,3734088.15876563
393136.491563808,3734053.67947509
392366.493754018,3734026.64827922
393169.474617854,3733797.22445267
393290.594305851,3733722.89358648
392857.268998262,3733862.22086388
393341.536896449,3733591.65969537
393317.216479187,3733461.42594864
393112.665817608,3733538.35592435
392780.328014772,3733724.26424773
393329.360945546,3733296.49375936
393477.980437638,3732596.85167671
392994.957235921,3732843.2684701
393197.92821664,3733068.88729068
393098.660790269,3733109.47378147
393213.03369045,3732517.65772619
392657.656690862,3733554.09167454
392382.97880169,3732735.49848835
392425.147624026,3732734.13827678
392481.647396215,3733754.71308092
392819.746749239,3733560.44704722
392517.800248953,3733577.55676666
392834.035186834,3732964.04281345
392525.229878564,3733406.70318023
392335.71346558,3733822.36268513
392546.69570093,3732876.43856841
392357.403731087,3733600.79443778
392224.198363649,3733474.4798051
391955.03271563,3733508.01368004
392186.544132653,3733847.03653053
392197.450391315,3733640.8452029
391580.397505849,3732846.9109635
392043.647157211,3733666.33174143
391901.32874209,3733684.20010441
391652.115922387,3733582.74160439
392025.22771625,3733897.61877034
391533.690332364,3733610.53656545
391747.764255614,3733737.78101594
391370.229996573,3733643.13905521
391638.24640808,3733791.68692276
391218.579968898,3733676.54840581
391509.950467385,3733830.81843571
391584.773295877,3733995.11176013
391884.675620187,3733921.7481704
392230.617020417,3734030.33583516
391204.7746322,3733906.2219546
391172.122942884,3733868.75012046
391285.485306565,3734065.57538306
391118.142715594,3733713.91996412
391322.52089785,3733851.13967125
391701.89162174,3733961.67753326
391413.669308092,3734028.85271929
392140.256301129,3734065.44671522
